id_reserva,id_cliente,nombre,apellido,mail,competencia,fecha_reserva,inicio_estancia,final_estancia,id_hotel,precio_noche,nombre_hotel,valoración,ciudad
135ce3be-1b68-4a54-811e-ad87131b5ad8,11868,Juan Luis,Pacheco,juan luis.pacheco@example.com,False,2025-02-01,2025-03-01,2025-03-02,11,382.19,Hotel Palacio Imperial,3.0,Madrid
e677a700-d619-4085-92f8-b6f5c8da31df,11869,Oriana,Quintana,oriana.quintana@example.com,False,2025-02-07,2025-03-01,2025-03-02,13,322.68,Hotel Los Almendros,2.0,Madrid
21c8a593-1070-47a9-8804-ab3ee9d5e8a8,11870,Esperanza,Gargallo,esperanza.gargallo@example.com,False,2025-02-07,2025-03-01,2025-03-02,16,210.61,Hotel Rincón Sereno,2.0,Madrid
d22abce4-ddc3-4f00-b729-e906d70010f5,11872,Bautista,Conde,bautista.conde@example.com,False,2025-02-03,2025-03-01,2025-03-02,17,489.24,Hotel Vista Alegre,2.0,Madrid
40130fdb-b46a-406f-b7e0-74a46cee65fc,11874,Nidia,Dalmau,nidia.dalmau@example.com,False,2025-02-04,2025-03-01,2025-03-02,10,63.28,Hotel Torre Dorada,5.0,Madrid
9e11282c-ad2f-4832-bf94-4a0ef571f0c3,11875,Iván,Martí,iván.martí@example.com,False,2025-02-10,2025-03-01,2025-03-02,11,274.98,Hotel Palacio Imperial,3.0,Madrid
c28f720f-1b2c-4fa8-bda5-eb38d3cf7983,11877,Santiago,Murcia,santiago.murcia@example.com,False,2025-02-03,2025-03-01,2025-03-02,10,96.93,Hotel Torre Dorada,5.0,Madrid
453d37e0-07a6-4350-a1c3-f4b39608cc37,11881,Bernardo,Adadia,bernardo.adadia@example.com,False,2025-02-07,2025-03-01,2025-03-02,8,287.32,Hotel Las Estrellas,5.0,Madrid
47e3c785-9429-4c81-ae2f-d7e01efb4045,11882,Artemio,Gallego,artemio.gallego@example.com,False,2025-02-04,2025-03-01,2025-03-02,3,445.7,Hotel Camino Del Sol,5.0,Madrid
5d475cdb-e016-4056-b09a-519aacd34c02,11883,Martín,Rivas,martín.rivas@example.com,False,2025-02-08,2025-03-01,2025-03-02,12,220.27,Hotel Luz De Madrid,5.0,Madrid
98be3d9c-584a-4eaf-abc7-407dc56b34b1,11884,Rico,Roldán,rico.roldán@example.com,False,2025-02-01,2025-03-01,2025-03-02,8,78.47,Hotel Las Estrellas,4.0,Madrid
f03cfa6f-a890-4023-a3dd-387bc649970f,11885,Marcelino,Barral,marcelino.barral@example.com,False,2025-02-03,2025-03-01,2025-03-02,8,377.1,Hotel Las Estrellas,3.0,Madrid
99cdbae8-624f-4ef4-9d5a-a7de5877bd46,11887,Ángel,Ros,ángel.ros@example.com,False,2025-02-09,2025-03-01,2025-03-02,14,276.6,Hotel Sol Y Luna,4.0,Madrid
71ac1c34-be4d-4504-b5be-82e923b139e2,11888,Dafne,Carvajal,dafne.carvajal@example.com,False,2025-02-08,2025-03-01,2025-03-02,17,354.92,Hotel Vista Alegre,2.0,Madrid
73577ea4-a349-4555-88c7-42c08e30bc8d,11889,Socorro,Bilbao,socorro.bilbao@example.com,False,2025-02-06,2025-03-01,2025-03-02,11,349.61,Hotel Palacio Imperial,5.0,Madrid
d5b7a5d8-4c1a-44ce-907e-e37485d6b016,11890,Gilberto,Elías,gilberto.elías@example.com,False,2025-02-02,2025-03-01,2025-03-02,3,105.48,Hotel Camino Del Sol,1.0,Madrid
572b74d8-07bd-4292-a955-425b404e6d76,11891,Nilo,Arregui,nilo.arregui@example.com,False,2025-02-12,2025-03-01,2025-03-02,14,301.43,Hotel Sol Y Luna,5.0,Madrid
ae621607-35cf-4842-bbb7-f56e0f9ea668,11894,Leonor,Becerra,leonor.becerra@example.com,False,2025-02-08,2025-03-01,2025-03-02,3,493.73,Hotel Camino Del Sol,5.0,Madrid
45a6b87a-dc5c-4d21-9875-137755390183,11896,Patricia,Mate,patricia.mate@example.com,False,2025-02-02,2025-03-01,2025-03-02,3,453.81,Hotel Camino Del Sol,2.0,Madrid
22d5d756-b7ed-46f5-b705-84d9616fc913,11897,Azahar,Giralt,azahar.giralt@example.com,False,2025-02-03,2025-03-01,2025-03-02,1,455.02,Hotel Monte Verde,5.0,Madrid
7da9dcbc-5b0f-47b5-a190-2a9c4dd2f40f,11900,Ofelia,Godoy,ofelia.godoy@example.com,False,2025-02-07,2025-03-01,2025-03-02,6,76.94,Palacio Del Sol,2.0,Madrid
95fb0b7b-26ef-4953-8258-32523f10f71c,11901,Maximiano,Abad,maximiano.abad@example.com,False,2025-02-10,2025-03-01,2025-03-02,13,359.47,Hotel Los Almendros,4.0,Madrid
16dfdc70-46d7-4a53-90be-c883b7578f53,11902,Amancio,Diego,amancio.diego@example.com,False,2025-02-08,2025-03-01,2025-03-02,1,183.93,Hotel Monte Verde,5.0,Madrid
1da81f4d-8525-40b3-940e-36b121a82901,11903,Mireia,Tirado,mireia.tirado@example.com,False,2025-02-03,2025-03-01,2025-03-02,4,335.93,Hotel Puerta Del Cielo,2.0,Madrid
1b2497fa-2819-4b09-8723-04c8cfeff149,11904,Aurelia,Alberdi,aurelia.alberdi@example.com,False,2025-02-02,2025-03-01,2025-03-02,3,274.4,Hotel Camino Del Sol,1.0,Madrid
010a7a11-d080-426a-a305-47e9d28d2888,11905,Sara,Anguita,sara.anguita@example.com,False,2025-02-01,2025-03-01,2025-03-02,8,250.3,Hotel Las Estrellas,3.0,Madrid
357c6816-538b-4784-964a-64a97aad9700,11907,Roberta,Solana,roberta.solana@example.com,False,2025-02-02,2025-03-01,2025-03-02,19,107.02,Hotel Maravilla Real,5.0,Madrid
aa48ad2e-1452-4267-91df-66fcdd28bc83,11908,Camila,Bru,camila.bru@example.com,False,2025-02-11,2025-03-01,2025-03-02,5,496.82,Hotel Encanto Real,3.0,Madrid
2f739091-4aea-4731-8991-a2e3922d029d,11909,Celia,Ballesteros,celia.ballesteros@example.com,False,2025-02-05,2025-03-01,2025-03-02,6,268.97,Palacio Del Sol,2.0,Madrid
1f19e1c4-eb6a-454a-b677-f32e96a9693e,11910,Yaiza,Botella,yaiza.botella@example.com,False,2025-02-08,2025-03-01,2025-03-02,5,140.12,Hotel Encanto Real,3.0,Madrid
f9501610-9aab-4d2f-ae1a-0ce603490667,11911,Ema,Carmona,ema.carmona@example.com,False,2025-02-03,2025-03-01,2025-03-02,1,428.32,Hotel Monte Verde,4.0,Madrid
08e5c37d-05fc-46cb-8949-c668f69fe57c,11912,Salvador,Pereira,salvador.pereira@example.com,False,2025-02-01,2025-03-01,2025-03-02,15,266.2,Hotel Mirador Real,3.0,Madrid
8fd50b24-a83a-47bf-b40d-72d8168fc3fe,11914,Claudio,Girón,claudio.girón@example.com,False,2025-02-10,2025-03-01,2025-03-02,18,121.56,Hotel Costa Azul,1.0,Madrid
78f48a5f-35e2-4b1f-b64a-750ff9b4571b,11916,Ceferino,Valls,ceferino.valls@example.com,False,2025-02-06,2025-03-01,2025-03-02,9,245.61,Gran Hotel Madrid,5.0,Madrid
f33f5c70-c170-4e97-9e7c-9c0e55d8bd10,11917,Gertrudis,Ugarte,gertrudis.ugarte@example.com,False,2025-02-01,2025-03-01,2025-03-02,11,464.7,Hotel Palacio Imperial,5.0,Madrid
37ab75ec-e68b-489b-9a30-2ce2e6c6134b,11918,Adrián,Alberdi,adrián.alberdi@example.com,False,2025-02-08,2025-03-01,2025-03-02,14,163.87,Hotel Sol Y Luna,1.0,Madrid
17fd97f4-f28b-4f5f-85d1-435005e753f1,11919,Emilia,Coloma,emilia.coloma@example.com,False,2025-02-08,2025-03-01,2025-03-02,12,182.43,Hotel Luz De Madrid,2.0,Madrid
dce2b933-259e-4ea1-874c-295362a26526,11921,Remedios,Pavón,remedios.pavón@example.com,False,2025-02-01,2025-03-01,2025-03-02,13,347.98,Hotel Los Almendros,3.0,Madrid
b367912d-4de5-40dc-861f-84d23aea5c3b,11922,Zaida,Cadenas,zaida.cadenas@example.com,False,2025-02-08,2025-03-01,2025-03-02,4,456.32,Hotel Puerta Del Cielo,2.0,Madrid
1cc00d7e-a7af-41a9-a84b-b30285dcad9b,11923,Celso,Corral,celso.corral@example.com,False,2025-02-12,2025-03-01,2025-03-02,12,404.7,Hotel Luz De Madrid,4.0,Madrid
85ae4175-4a7a-484e-9485-b220dd2613ff,11924,Isidro,Galiano,isidro.galiano@example.com,False,2025-02-10,2025-03-01,2025-03-02,9,307.64,Gran Hotel Madrid,4.0,Madrid
b714b829-c9b4-4bfa-b3e5-13a52a9cc6e0,11927,Aristides,Lara,aristides.lara@example.com,False,2025-02-01,2025-03-01,2025-03-02,6,349.78,Palacio Del Sol,3.0,Madrid
199ac608-4983-4adf-bb0d-9d3d4bd5f302,11928,Baldomero,Garcés,baldomero.garcés@example.com,False,2025-02-06,2025-03-01,2025-03-02,19,96.89,Hotel Maravilla Real,2.0,Madrid
d31e3052-cc95-437c-a90a-7e4f49d6e6d7,11929,Inmaculada,Beltran,inmaculada.beltran@example.com,False,2025-02-12,2025-03-01,2025-03-02,3,300.68,Hotel Camino Del Sol,5.0,Madrid
140dd1af-47ef-41e5-b574-549f4c02f2b1,11930,Adriana,Valcárcel,adriana.valcárcel@example.com,False,2025-02-05,2025-03-01,2025-03-02,7,327.26,Hotel Jardines Del Rey,5.0,Madrid
8387d4c5-706e-4915-94f8-c76ecc0c4c20,11932,Lilia,Sanchez,lilia.sanchez@example.com,False,2025-02-04,2025-03-01,2025-03-02,15,119.8,Hotel Mirador Real,4.0,Madrid
dd4bdf13-ace6-450e-a659-1ad60141e622,11934,Borja,Escudero,borja.escudero@example.com,False,2025-02-11,2025-03-01,2025-03-02,13,235.52,Hotel Los Almendros,1.0,Madrid
a0f4e388-fe65-4afd-84a2-e4a634490a5d,11935,Modesta,Castro,modesta.castro@example.com,False,2025-02-09,2025-03-01,2025-03-02,16,230.64,Hotel Rincón Sereno,3.0,Madrid
73a9b8bf-652e-4375-9a89-ccb751be951e,11936,Florentina,Gras,florentina.gras@example.com,False,2025-02-12,2025-03-01,2025-03-02,4,301.79,Hotel Puerta Del Cielo,2.0,Madrid
4b85d487-7769-42b2-8e8e-6dbadb567846,11937,Román,Pellicer,román.pellicer@example.com,False,2025-02-12,2025-03-01,2025-03-02,10,367.71,Hotel Torre Dorada,2.0,Madrid
8649b2dc-c805-414f-9ed5-27cbbfcc3618,11938,Timoteo,Monreal,timoteo.monreal@example.com,False,2025-02-06,2025-03-01,2025-03-02,2,154.31,Hotel Brisas Del Mar,1.0,Madrid
dfad46a8-238f-43f3-8d76-3cacb2f8ad63,11939,Ciro,Diéguez,ciro.diéguez@example.com,False,2025-02-02,2025-03-01,2025-03-02,5,73.52,Hotel Encanto Real,2.0,Madrid
c2e20b5f-e2d8-4ba1-917c-fdb94bdc5843,11940,Casandra,Rosado,casandra.rosado@example.com,False,2025-02-01,2025-03-01,2025-03-02,12,437.79,Hotel Luz De Madrid,1.0,Madrid
cdb289b1-6e96-4d0a-a590-e60c0b44503e,11941,Fernanda,Barroso,fernanda.barroso@example.com,False,2025-02-07,2025-03-01,2025-03-02,9,83.95,Gran Hotel Madrid,5.0,Madrid
038e86e8-d805-46ae-905b-00d1add99dc9,11942,Trini,Carrión,trini.carrión@example.com,False,2025-02-09,2025-03-01,2025-03-02,6,52.85,Palacio Del Sol,4.0,Madrid
e8185804-e834-41e9-97fa-88db9113b60d,11945,Germán,Morata,germán.morata@example.com,False,2025-02-05,2025-03-01,2025-03-02,18,474.24,Hotel Costa Azul,1.0,Madrid
5c2b8f38-35c3-44c6-8654-63a694f36264,11946,Sandra,Verdejo,sandra.verdejo@example.com,False,2025-02-10,2025-03-01,2025-03-02,15,448.28,Hotel Mirador Real,4.0,Madrid
ac72bd5b-a21d-4dd5-b9b6-990268fe7f1d,11950,Néstor,Ros,néstor.ros@example.com,False,2025-02-07,2025-03-01,2025-03-02,14,411.97,Hotel Sol Y Luna,3.0,Madrid
680d5a35-d801-4a9f-809a-40179aac93f6,11953,Socorro,Pombo,socorro.pombo@example.com,False,2025-02-08,2025-03-01,2025-03-02,11,277.89,Hotel Palacio Imperial,2.0,Madrid
f8e6e6ff-cdff-4e77-b303-758f6d2d40e3,11955,Atilio,Maldonado,atilio.maldonado@example.com,False,2025-02-05,2025-03-01,2025-03-02,12,99.04,Hotel Luz De Madrid,3.0,Madrid
dc2776af-0d57-47a7-ac9f-699edfa1ba7f,11961,Tania,Alcalde,tania.alcalde@example.com,False,2025-02-04,2025-03-01,2025-03-02,16,439.03,Hotel Rincón Sereno,1.0,Madrid
0e1a30ba-b189-48ac-a29f-17df5524d2dc,11962,Mariana,Ramírez,mariana.ramírez@example.com,False,2025-02-11,2025-03-01,2025-03-02,17,50.41,Hotel Vista Alegre,3.0,Madrid
069bfc51-a70e-4f6d-8ada-be5ca1045195,11963,Sarita,Benet,sarita.benet@example.com,False,2025-02-09,2025-03-01,2025-03-02,8,233.21,Hotel Las Estrellas,2.0,Madrid
c2f23007-0ccc-4b62-9d7c-6859f7d4b7c5,11964,Angelina,Calatayud,angelina.calatayud@example.com,False,2025-02-04,2025-03-01,2025-03-02,15,458.66,Hotel Mirador Real,2.0,Madrid
7761c2ac-d3a5-4508-a974-366d20cb4f6f,11965,Nilda,Guzman,nilda.guzman@example.com,False,2025-02-04,2025-03-01,2025-03-02,13,340.85,Hotel Los Almendros,3.0,Madrid
9c9122b1-9515-4a44-8cb0-62c1bfb052ae,11966,Cintia,Morell,cintia.morell@example.com,False,2025-02-04,2025-03-01,2025-03-02,2,353.16,Hotel Brisas Del Mar,1.0,Madrid
82449416-6a44-4f44-a18b-ad56c713d023,11967,Clarisa,Ortuño,clarisa.ortuño@example.com,False,2025-02-01,2025-03-01,2025-03-02,16,177.99,Hotel Rincón Sereno,3.0,Madrid
0faed036-d9d4-493d-bb5a-57603b24ea84,11968,Sancho,Alberdi,sancho.alberdi@example.com,False,2025-02-08,2025-03-01,2025-03-02,19,56.68,Hotel Maravilla Real,3.0,Madrid
5cd958fa-041e-45f8-aecb-cf5ec9a95304,11972,Yago,Jáuregui,yago.jáuregui@example.com,False,2025-02-05,2025-03-01,2025-03-02,1,374.52,Hotel Monte Verde,3.0,Madrid
e4a945b7-d3f2-44c4-bfdb-cda2c6a19105,11974,Febe,Olivé,febe.olivé@example.com,False,2025-02-07,2025-03-01,2025-03-02,8,303.69,Hotel Las Estrellas,1.0,Madrid
17a015b9-0d68-4c39-9eff-bd7c3f53e11e,11975,Apolinar,Torrens,apolinar.torrens@example.com,False,2025-02-04,2025-03-01,2025-03-02,1,352.89,Hotel Monte Verde,2.0,Madrid
6f8f4665-bef2-46e2-8a88-08617d72560e,11976,Ema,Lledó,ema.lledó@example.com,False,2025-02-01,2025-03-01,2025-03-02,8,381.98,Hotel Las Estrellas,2.0,Madrid
df09a055-53fb-459b-a947-6b5600df0a84,11977,Plinio,Santos,plinio.santos@example.com,False,2025-02-12,2025-03-01,2025-03-02,14,377.83,Hotel Sol Y Luna,2.0,Madrid
44ac5d28-dadd-4319-91fa-db2cd6739e81,11978,Florina,Salazar,florina.salazar@example.com,False,2025-02-11,2025-03-01,2025-03-02,16,321.38,Hotel Rincón Sereno,4.0,Madrid
9e007e92-85a3-4349-ada6-c18790a16c25,11979,Gastón,Molina,gastón.molina@example.com,False,2025-02-11,2025-03-01,2025-03-02,4,339.51,Hotel Puerta Del Cielo,2.0,Madrid
256bce20-1e6c-4c98-8634-b33e8338f108,11981,Marina,Portero,marina.portero@example.com,False,2025-02-08,2025-03-01,2025-03-02,2,365.99,Hotel Brisas Del Mar,4.0,Madrid
b6c44ddf-158e-43c0-aa9a-d9dd50092281,11982,Selena,Ojeda,selena.ojeda@example.com,False,2025-02-03,2025-03-01,2025-03-02,4,361.94,Hotel Puerta Del Cielo,1.0,Madrid
030eebf6-7fc1-4edc-b42c-2330ecd7be0a,11984,Lucho,Valbuena,lucho.valbuena@example.com,False,2025-02-02,2025-03-01,2025-03-02,12,108.26,Hotel Luz De Madrid,3.0,Madrid
764d67ae-55de-4f39-8a73-2bf1216cde7d,11985,Eva María,Pérez,eva maría.pérez@example.com,False,2025-02-02,2025-03-01,2025-03-02,19,117.64,Hotel Maravilla Real,2.0,Madrid
e2104388-4d1f-417c-8b44-e5ac5e4ad975,11986,Lázaro,Perez,lázaro.perez@example.com,False,2025-02-11,2025-03-01,2025-03-02,14,96.24,Hotel Sol Y Luna,4.0,Madrid
ff7b84f2-aec0-464b-aac9-54c950ef8e07,11989,Noelia,Salmerón,noelia.salmerón@example.com,False,2025-02-12,2025-03-01,2025-03-02,11,318.39,Hotel Palacio Imperial,5.0,Madrid
b49f7323-af18-47e5-9356-a121ebe12c81,11990,Cesar,Carrillo,cesar.carrillo@example.com,False,2025-02-10,2025-03-01,2025-03-02,8,326.11,Hotel Las Estrellas,5.0,Madrid
69ce00d7-4150-4d64-8c9b-96cdf06df388,11991,Roldán,Cerro,roldán.cerro@example.com,False,2025-02-10,2025-03-01,2025-03-02,15,220.66,Hotel Mirador Real,2.0,Madrid
e7c73cc2-ee7f-43cc-9df5-8c96d04122bc,11992,Calixta,Pujol,calixta.pujol@example.com,False,2025-02-06,2025-03-01,2025-03-02,2,106.98,Hotel Brisas Del Mar,5.0,Madrid
63230cfb-2f06-4fa9-9202-b996f4688e38,11996,Arturo,Casanovas,arturo.casanovas@example.com,False,2025-02-05,2025-03-01,2025-03-02,5,282.06,Hotel Encanto Real,1.0,Madrid
4d780fe9-732c-40ac-a802-86db9192f24e,11997,Reyes,Criado,reyes.criado@example.com,False,2025-02-11,2025-03-01,2025-03-02,10,261.3,Hotel Torre Dorada,5.0,Madrid
b1595bec-b872-4c26-91a9-f60f4a32d5d8,11999,Manolo,Arribas,manolo.arribas@example.com,False,2025-02-02,2025-03-01,2025-03-02,18,384.51,Hotel Costa Azul,3.0,Madrid
7fb05976-806c-4774-9d4d-f0f66f5fdcec,12000,Teófila,Pascual,teófila.pascual@example.com,False,2025-02-10,2025-03-01,2025-03-02,2,451.5,Hotel Brisas Del Mar,1.0,Madrid
9bafeba5-9e50-4c18-9666-30e2cf53c240,12002,Liliana,Coloma,liliana.coloma@example.com,False,2025-02-04,2025-03-01,2025-03-02,15,463.6,Hotel Mirador Real,1.0,Madrid
7c63a5cb-660f-4962-89a8-544c36aa583c,12003,Leocadio,Escobar,leocadio.escobar@example.com,False,2025-02-12,2025-03-01,2025-03-02,19,361.29,Hotel Maravilla Real,1.0,Madrid
884c39c8-db14-4d15-8b4f-8fcc467afe96,12006,Aarón,Vázquez,aarón.vázquez@example.com,False,2025-02-04,2025-03-01,2025-03-02,4,324.65,Hotel Puerta Del Cielo,2.0,Madrid
611f2576-fed9-4e0b-a0b8-0bb33965850a,12007,Pilar,Yáñez,pilar.yáñez@example.com,False,2025-02-11,2025-03-01,2025-03-02,15,292.93,Hotel Mirador Real,3.0,Madrid
a4a68a51-c458-453d-abfd-2ba4dc44304b,12010,Reina,Barbero,reina.barbero@example.com,False,2025-02-05,2025-03-01,2025-03-02,8,120.21,Hotel Las Estrellas,1.0,Madrid
ce144616-f468-4752-a7d7-12b7bd1d0d8b,12012,Vilma,Goñi,vilma.goñi@example.com,False,2025-02-04,2025-03-01,2025-03-02,17,188.85,Hotel Vista Alegre,1.0,Madrid
46039bef-4558-4157-a451-0cbaf3bba87b,12013,María Fernanda,Bonilla,maría fernanda.bonilla@example.com,False,2025-02-03,2025-03-01,2025-03-02,15,85.42,Hotel Mirador Real,3.0,Madrid
e4ca6a71-bc24-4d20-bf16-e656443fa126,12014,Diego,Villa,diego.villa@example.com,False,2025-02-04,2025-03-01,2025-03-02,7,277.34,Hotel Jardines Del Rey,4.0,Madrid
e7779671-aec1-4fd6-aaf5-ca46cc9e054c,12015,Zaida,Riba,zaida.riba@example.com,False,2025-02-01,2025-03-01,2025-03-02,9,73.32,Gran Hotel Madrid,3.0,Madrid
dee056e8-9d68-47d6-a59d-212c63afb94f,12016,Emperatriz,Gras,emperatriz.gras@example.com,False,2025-02-04,2025-03-01,2025-03-02,2,61.3,Hotel Brisas Del Mar,1.0,Madrid
136290ce-89bc-4b9e-8f9e-001284c9a41e,12017,Eustaquio,Herrera,eustaquio.herrera@example.com,False,2025-02-02,2025-03-01,2025-03-02,7,223.16,Hotel Jardines Del Rey,2.0,Madrid
8b0455a2-0235-4081-9e39-6e85b92dec75,12018,Lucila,Casals,lucila.casals@example.com,False,2025-02-01,2025-03-01,2025-03-02,7,469.24,Hotel Jardines Del Rey,2.0,Madrid
300db4bf-f8d5-48d8-9dfc-8bb9d20c8eda,12019,Che,Collado,che.collado@example.com,False,2025-02-12,2025-03-01,2025-03-02,16,118.81,Hotel Rincón Sereno,5.0,Madrid
7a6537eb-9c7f-4d2c-9a8a-89ea6ad6978c,12020,Cristina,Lillo,cristina.lillo@example.com,False,2025-02-11,2025-03-01,2025-03-02,9,382.41,Gran Hotel Madrid,4.0,Madrid
2b675cdf-f8bc-49df-a1bb-82a8e8146073,12024,Américo,Torralba,américo.torralba@example.com,False,2025-02-07,2025-03-01,2025-03-02,1,272.57,Hotel Monte Verde,2.0,Madrid
e786bef3-3954-4921-b11b-5510df69c8e8,12026,Fabiola,Solana,fabiola.solana@example.com,False,2025-02-11,2025-03-01,2025-03-02,7,329.76,Hotel Jardines Del Rey,4.0,Madrid
f2a0b830-4221-49c0-af77-c72f24bd7910,12027,Alma,Corbacho,alma.corbacho@example.com,False,2025-02-09,2025-03-01,2025-03-02,4,414.83,Hotel Puerta Del Cielo,3.0,Madrid
cd5e8205-67e6-4a0f-bae8-6378fc8eecd8,12028,Marco,Arrieta,marco.arrieta@example.com,False,2025-02-10,2025-03-01,2025-03-02,10,439.85,Hotel Torre Dorada,5.0,Madrid
b2ce231d-22db-4419-a98a-85066582c5c1,12029,Clemente,Cardona,clemente.cardona@example.com,False,2025-02-06,2025-03-01,2025-03-02,11,461.51,Hotel Palacio Imperial,5.0,Madrid
a1502d91-1a86-41fe-a40c-3b25b70c6959,12030,Bernarda,Colom,bernarda.colom@example.com,False,2025-02-03,2025-03-01,2025-03-02,17,229.89,Hotel Vista Alegre,5.0,Madrid
3d707589-e8df-40f2-ad5f-eb0cedfb980f,12031,Isaac,Téllez,isaac.téllez@example.com,False,2025-02-08,2025-03-01,2025-03-02,2,411.46,Hotel Brisas Del Mar,1.0,Madrid
86ff5b99-f522-4d73-9159-605c4a23e8db,12033,César,Alcántara,césar.alcántara@example.com,False,2025-02-12,2025-03-01,2025-03-02,4,266.74,Hotel Puerta Del Cielo,4.0,Madrid
9f3a9aec-1b99-43c6-b9aa-cf83c07d72d3,12034,Nilda,Piñol,nilda.piñol@example.com,False,2025-02-02,2025-03-01,2025-03-02,16,424.02,Hotel Rincón Sereno,1.0,Madrid
9e0b0ab4-0a86-43c7-b0a3-85d0735db060,12035,María,Cánovas,maría.cánovas@example.com,False,2025-02-12,2025-03-01,2025-03-02,7,380.55,Hotel Jardines Del Rey,2.0,Madrid
744b3aab-f76c-4dd3-b787-0eb3120a4722,12039,Maura,Oliver,maura.oliver@example.com,False,2025-02-11,2025-03-01,2025-03-02,12,198.25,Hotel Luz De Madrid,1.0,Madrid
68105128-9396-4bb6-b7f8-23697dba8f03,12040,Silvestre,Garcés,silvestre.garcés@example.com,False,2025-02-10,2025-03-01,2025-03-02,11,387.24,Hotel Palacio Imperial,4.0,Madrid
93a4450d-8aab-4991-addd-2ecea6f3bac2,12041,Marcelo,Vallés,marcelo.vallés@example.com,False,2025-02-07,2025-03-01,2025-03-02,14,114.11,Hotel Sol Y Luna,1.0,Madrid
4de12f43-cd9f-44ef-90f9-9f958e559dc4,12042,Berta,Cobo,berta.cobo@example.com,False,2025-02-03,2025-03-01,2025-03-02,13,274.41,Hotel Los Almendros,3.0,Madrid
c2183392-bc32-4441-8f0a-043a8d6ce706,12045,Mariana,Estevez,mariana.estevez@example.com,False,2025-02-02,2025-03-01,2025-03-02,11,351.64,Hotel Palacio Imperial,1.0,Madrid
9fa1aa7d-aaf7-45a4-b1f0-099638317525,12046,Modesto,Francisco,modesto.francisco@example.com,False,2025-02-04,2025-03-01,2025-03-02,17,104.27,Hotel Vista Alegre,3.0,Madrid
c1c190b5-a89b-4645-8db1-655c5339743f,12049,Natanael,Arteaga,natanael.arteaga@example.com,False,2025-02-12,2025-03-01,2025-03-02,14,136.97,Hotel Sol Y Luna,3.0,Madrid
4471e02a-794a-43c4-9493-1be2931f9a1f,12057,Lara,Valle,lara.valle@example.com,False,2025-02-06,2025-03-01,2025-03-02,12,179.13,Hotel Luz De Madrid,2.0,Madrid
90ec3f1d-c535-407c-9f61-ff9ae70b0b4a,12058,Loreto,Castelló,loreto.castelló@example.com,False,2025-02-01,2025-03-01,2025-03-02,16,354.34,Hotel Rincón Sereno,3.0,Madrid
065c094d-2a89-4531-ac6d-68df9eaa31ed,12059,Agustina,Millán,agustina.millán@example.com,False,2025-02-03,2025-03-01,2025-03-02,2,386.08,Hotel Brisas Del Mar,2.0,Madrid
4b22dd1f-25a2-4a64-91c1-93e88f1262c6,12061,Rosario,Palomino,rosario.palomino@example.com,False,2025-02-08,2025-03-01,2025-03-02,14,271.39,Hotel Sol Y Luna,4.0,Madrid
902392cd-fe24-427a-bcd2-659c20f33416,12063,Leire,Cerezo,leire.cerezo@example.com,False,2025-02-05,2025-03-01,2025-03-02,4,189.71,Hotel Puerta Del Cielo,3.0,Madrid
02c951b7-064e-4bbb-96bd-6850bce23ba1,12064,Claudio,Aramburu,claudio.aramburu@example.com,False,2025-02-06,2025-03-01,2025-03-02,6,414.14,Palacio Del Sol,5.0,Madrid
2f5a8ac2-b701-496f-bf25-ef950f6f4436,12065,Manolo,Blanca,manolo.blanca@example.com,False,2025-02-04,2025-03-01,2025-03-02,1,346.88,Hotel Monte Verde,5.0,Madrid
047599a7-d8e9-4a48-b451-a5724ff37798,12067,Olivia,Carro,olivia.carro@example.com,False,2025-02-01,2025-03-01,2025-03-02,15,129.1,Hotel Mirador Real,2.0,Madrid
3d92fb54-5095-4c56-a7ee-3deb2f273276,12068,Roldán,Bilbao,roldán.bilbao@example.com,False,2025-02-04,2025-03-01,2025-03-02,17,484.62,Hotel Vista Alegre,4.0,Madrid
330df764-3a98-4577-8da3-c03f6e3010b2,12070,Modesta,Piña,modesta.piña@example.com,False,2025-02-12,2025-03-01,2025-03-02,18,252.7,Hotel Costa Azul,4.0,Madrid
159cc230-f171-4a5a-afd7-2af64091ba9c,12071,Pastor,Serra,pastor.serra@example.com,False,2025-02-04,2025-03-01,2025-03-02,9,341.17,Gran Hotel Madrid,3.0,Madrid
f7ddb13a-9785-45a1-9cf8-b528f2368568,12073,Natalia,Tejero,natalia.tejero@example.com,False,2025-02-02,2025-03-01,2025-03-02,6,89.89,Palacio Del Sol,1.0,Madrid
d64b5410-a8ac-437e-b01f-f410ac51fac8,12074,Donato,Pareja,donato.pareja@example.com,False,2025-02-03,2025-03-01,2025-03-02,13,343.85,Hotel Los Almendros,4.0,Madrid
7a343fc2-50b0-454a-88b8-9388b213c4e6,12075,Olivia,Herrero,olivia.herrero@example.com,False,2025-02-11,2025-03-01,2025-03-02,10,264.58,Hotel Torre Dorada,1.0,Madrid
fd510f3b-dd28-4c05-bfd4-5ef7ee929393,12077,Toni,Solsona,toni.solsona@example.com,False,2025-02-01,2025-03-01,2025-03-02,5,243.33,Hotel Encanto Real,5.0,Madrid
8216276c-b80a-4ec4-acff-ec44ef424283,12078,Amador,Arroyo,amador.arroyo@example.com,False,2025-02-09,2025-03-01,2025-03-02,12,377.68,Hotel Luz De Madrid,1.0,Madrid
